price,bathrooms_group,bedrooms_group,sqft_living,sqft_lot,floors_group,waterfront,view_group,condition_group,city,house_age,is_renovated,year_since_renovation,zipcode,sqft_above,sqft_basement,yr_built,yr_renovated,floors,bedrooms,bathrooms,view,condition
1600000,3,3,3160,12824,1,0,Some View,4,Bellevue,59,0,0,98004,1820,1340,1966,0,1,3,2.5,2,4
373500,1_or_fewer,2,800,3330,1,0,No View,3,Seattle,107,0,0,98107,800,0,1918,0,1,2,1,0,3
770000,3,4,2350,8001,2,0,No View,4,Bellevue,38,0,0,98006,2350,0,1987,0,2,4,2.5,0,4
356000,2,2,1060,16470,1,0,No View,3,Woodinville,48,1,21,98072,1060,0,1977,2004,1,2,1.75,0,3
625000,2,3,2060,12558,1,0,No View,4,Redmond,41,0,0,98052,1350,710,1984,0,1,3,1.75,0,4
494400,2,2,1560,1750,1,0,No View,4,Seattle,121,0,0,98109,780,780,1904,0,1,2,1.75,0,4
585000,2,4,3000,42200,1,0,Great View,3,Renton,75,1,20,98056,1500,1500,1950,2005,1,4,1.75,3,3
926300,2,3,1660,4800,2,0,No View,3,Seattle,118,1,42,98119,1660,0,1907,1983,2,3,1.5,0,3
600000,2,3,1650,5100,1,0,No View,5,Seattle,117,0,0,98115,1040,610,1908,0,1,3,1.75,0,5
430000,3,4,3220,8936,2,0,No View,3,Kent,35,1,16,98031,2450,770,1990,2009,2,4,3,0,3
307000,2,3,2320,7500,1,0,No View,3,Duvall,49,0,0,98019,2320,0,1976,0,1,3,1.5,0,3
604700,3,4,2750,14982,1,0,Great View,3,Des Moines,44,1,12,98198,1720,1030,1981,2013,1,4,2.75,3,3
219900,1_or_fewer,3,910,6000,1,0,No View,3,Seattle,69,0,0,98146,910,0,1956,0,1,3,1,0,2
270000,2,2,840,867,2,0,No View,3,Seattle,20,0,0,98115,840,0,2005,0,2,2,1.5,0,3
432000,3,3,1470,1578,2,0,No View,3,Seattle,18,0,0,98136,1090,380,2007,0,2,3,2.25,0,3
300000,2,5,2040,10812,1,0,No View,4,Renton,82,0,0,98056,2040,0,1943,0,1,6,2,0,4
361000,1_or_fewer,3,1100,4046,1.5,0,Great View,4,Des Moines,103,0,0,98198,1100,0,1922,0,1.5,3,1,4,4
249950,1_or_fewer,2,940,8532,1,0,No View,4,Burien,66,0,0,98166,940,0,1959,0,1,2,1,0,4
320000,2,3,1110,10500,1,0,No View,5,North Bend,47,0,0,98045,1110,0,1978,0,1,3,2,0,5
305000,2,4,2200,8100,1.5,0,No View,5,Seattle,83,0,0,98168,1400,800,1942,0,1.5,4,1.75,0,5
503000,2,2,2860,59612,1,1,Great View,3,Federal Way,77,1,22,98023,1510,1350,1948,2003,1,2,1.75,4,3
235750,1_or_fewer,2,740,11250,1,0,No View,3,Seattle,87,0,0,98146,740,0,1938,0,1,2,1,0,2
657000,2,4,2740,8520,1,0,Some View,3,Seattle,71,1,20,98118,1370,1370,1954,2005,1,4,1.75,2,3
385000,1_or_fewer,3,1250,7300,1,0,No View,4,Bellevue,69,0,0,98008,1250,0,1956,0,1,3,1,0,4
389950,3,4,3140,8060,2,0,No View,3,Federal Way,34,0,0,98023,3140,0,1991,0,2,4,2.5,0,3
150000,1_or_fewer,2,820,10270,1,0,No View,3,Seattle,71,1,20,98168,820,0,1954,2005,1,2,1,0,3
254500,3,4,2570,7264,2,0,No View,3,Auburn,27,1,19,98092,1720,850,1998,2006,2,4,2.75,0,3
555000,3,4,2350,8140,1,0,No View,4,Bellevue,48,0,0,98006,1430,920,1977,0,1,4,2.25,0,4
1075000,3,4,3600,9200,1,0,Great View,4,Bellevue,49,1,33,98008,2100,1500,1976,1992,1,4,3,4,4
245000,2,4,1580,8000,1,0,No View,3,Federal Way,58,1,14,98003,1040,540,1967,2011,1,4,2,0,3
319950,1_or_fewer,2,1070,5824,1,0,Some View,5,Seattle,76,0,0,98178,1070,0,1949,0,1,2,1,2,5
337000,1_or_fewer,3,1070,6109,1,0,No View,5,Seattle,74,0,0,98125,1070,0,1951,0,1,3,1,0,5
492000,2,4,1640,5000,2,0,No View,3,Seattle,118,1,42,98107,1640,0,1907,1983,2,4,2,0,3
1170000,3,3,2890,12130,2,0,Great View,4,Kirkland,38,0,0,98033,2830,60,1987,0,2,3,2.75,3,4
348580,1_or_fewer,3,1220,7876,1,0,No View,3,Kirkland,59,1,62,98034,1220,0,1966,1963,1,3,1,0,3
180000,1_or_fewer,2,1400,4500,1,0,No View,3,Renton,103,1,17,98057,900,500,1922,2008,1,2,1,0,3
400000,1_or_fewer,3,1040,6250,1,0,No View,3,Seattle,83,1,26,98136,1040,0,1942,1999,1,3,1,0,3
295000,2,4,980,10640,1,0,No View,5,North Bend,47,0,0,98045,980,0,1978,0,1,4,2,0,5
910000,4,4,3340,10890,1.5,0,No View,3,Redmond,62,1,25,98052,2240,1100,1963,2000,1.5,4,3.25,0,3
1150000,5+,5,6040,219542,2,0,No View,3,Issaquah,29,0,0,98029,4100,1940,1996,0,2,6,4.5,0,3
431500,4,3,1900,1612,2,0,No View,3,Seattle,17,0,0,98136,1430,470,2008,0,2,3,3.5,0,3
180000,2,4,1740,7292,1,0,No View,3,SeaTac,63,1,22,98168,1020,720,1962,2003,1,4,1.5,0,3
677000,2,3,2000,3207,1,0,No View,4,Seattle,109,0,0,98103,1100,900,1916,0,1,3,2,0,4
1180500,2,3,1610,7200,1,0,No View,3,Seattle,52,1,12,98112,1090,520,1973,2013,1,3,1.75,0,3
635700,3,4,3240,13978,1,0,No View,3,Sammamish,48,1,21,98074,1860,1380,1977,2004,1,4,2.5,0,3
482000,3,5,2230,9600,1,0,No View,3,Woodinville,47,0,0,98077,1320,910,1978,0,1,5,2.25,0,3
168000,3,2,1160,2174,2,0,No View,3,Seattle,27,1,19,98106,1160,0,1998,2006,2,2,2.5,0,3
805000,3,4,2410,6000,1,0,No View,5,Seattle,75,0,0,98107,1410,1000,1950,0,1,4,2.75,0,5
398000,1_or_fewer,2,590,10945,1.5,0,No View,3,Black Diamond,42,1,16,98010,590,0,1983,2009,1.5,2,1,0,3
665000,3,4,2600,17388,2,0,No View,3,Newcastle,29,0,0,98059,2600,0,1996,0,2,4,2.5,0,3
592500,3,4,2170,8240,1,0,No View,4,Redmond,57,0,0,98052,1370,800,1968,0,1,4,3,0,4
940000,3,4,2080,4000,1.5,0,No View,3,Seattle,113,1,25,98107,2080,0,1912,2000,1.5,4,2.75,0,3
655000,3,4,2860,12394,2,0,No View,3,Sammamish,26,0,0,98075,2860,0,1999,0,2,4,2.5,0,3
622500,3,4,2980,8107,2,0,No View,3,Snoqualmie,25,0,0,98065,2980,0,2000,0,2,4,2.5,0,3
380000,3,2,1230,987,2,0,No View,3,Seattle,14,0,0,98144,1060,170,2011,0,2,2,2.5,0,3
648360,2,4,2260,7005,1,0,Some View,4,Kirkland,78,1,37,98033,1130,1130,1947,1988,1,4,1.75,1,4
432000,3,3,2200,14925,1,0,No View,3,Redmond,43,0,0,98053,1100,1100,1982,0,1,3,2.75,0,3
1050000,3,4,3030,12590,1.5,0,No View,4,Bellevue,37,0,0,98004,3030,0,1988,0,1.5,4,2.5,0,4
353250,1_or_fewer,2,1060,1600,2,0,No View,3,Seattle,46,1,11,98144,1060,0,1979,2014,2,2,1,0,3
1000000,3,4,4260,18687,2,0,No View,3,Sammamish,29,0,0,98075,4260,0,1996,0,2,4,3,0,3
320000,3,3,998,844,2,0,No View,3,Seattle,18,0,0,98117,798,200,2007,0,2,3,2.25,0,3
349900,3,4,2052,3723,2,0,No View,3,Federal Way,11,0,0,98003,2052,0,2014,0,2,4,2.5,0,3
330000,4,4,3150,6202,2,0,No View,3,Kent,20,0,0,98042,3150,0,2005,0,2,4,3.5,0,3
408000,3,3,1950,7221,1,0,No View,4,SeaTac,19,0,0,98188,1950,0,2006,0,1,3,2.25,0,4
321000,3,3,1347,1292,3,0,No View,3,Seattle,15,0,0,98125,1347,0,2010,0,3,3,2.25,0,3
1051000,4,4,3860,5474,3,0,No View,3,Issaquah,18,0,0,98029,3860,0,2007,0,2.5,4,3.75,0,3
2150000,5+,4,5060,10320,2,0,No View,3,Bellevue,17,0,0,98004,5060,0,2008,0,2,4,5.5,0,3
359000,2,3,1360,885,3,0,No View,3,Seattle,17,0,0,98103,1360,0,2008,0,3,3,1.5,0,3
300000,3,5,2760,6000,2,0,No View,3,Seattle,19,0,0,98108,2760,0,2006,0,2,5,2.5,0,3
380000,4,5,2420,4670,2,0,No View,3,Seattle,12,1,102,98118,2420,0,2013,1923,2,5,3.5,0,3
660000,3,3,2450,4332,2,0,No View,3,Redmond,15,0,0,98053,2450,0,2010,0,2,3,2.5,0,3
355000,3,3,1280,959,3,0,No View,3,Seattle,20,0,0,98103,1280,0,2005,0,3,3,2.25,0,3
259000,3,3,1550,3569,2,0,No View,3,Auburn,14,0,0,98002,1550,0,2011,0,2,3,2.5,0,3
353000,1_or_fewer,1,550,1279,2,0,No View,3,Seattle,17,0,0,98122,550,0,2008,0,2,1,1,0,3
430000,3,2,1520,1588,2,0,No View,3,Seattle,18,0,0,98144,1240,280,2007,0,2,2,2.5,0,3
460000,1_or_fewer,3,1670,4005,1.5,0,No View,4,Seattle,86,1,36,98117,1170,500,1939,1989,1.5,3,1,0,4
80000,1_or_fewer,1,430,5050,1,0,No View,3,Carnation,113,0,0,98014,430,0,1912,0,1,1,0.75,0,2
782000,3,4,2380,9614,2,0,No View,4,Bellevue,34,0,0,98006,2380,0,1991,0,2,4,2.5,0,4
218000,1_or_fewer,3,960,9633,1,0,No View,5,Enumclaw,43,0,0,98022,960,0,1982,0,1,3,1,0,5
325000,1_or_fewer,3,1920,6862,1,0,Some View,3,Seattle,73,1,17,98118,1120,800,1952,2008,1,3,1,2,3
980000,3,4,3680,5854,1,0,Great View,3,Seattle,58,1,14,98199,2060,1620,1967,2011,1,4,3,3,3
902000,3,4,2530,9200,1,0,No View,5,Bellevue,49,0,0,98006,1570,960,1976,0,1,4,2.25,0,5
556000,3,5,3840,16905,2,0,No View,3,Federal Way,34,0,0,98023,3840,0,1991,0,2,5,2.5,0,3
662990,2,3,1240,3600,1.5,0,No View,5,Seattle,99,0,0,98116,1240,0,1926,0,1.5,3,1.75,0,5
225000,1_or_fewer,2,1300,11867,1.5,0,No View,4,Ravensdale,50,0,0,98051,1300,0,1975,0,1.5,2,1,0,4
439950,3,4,2380,12067,2,0,No View,3,Renton,23,0,0,98059,2380,0,2002,0,2,4,2.5,0,3
175000,1_or_fewer,2,1300,44431,1,0,No View,5,Auburn,67,0,0,98001,1300,0,1958,0,1,2,1,0,5
306000,1_or_fewer,2,780,13500,1,0,No View,4,Woodinville,79,1,36,98077,780,0,1946,1989,1,2,1,0,4
235000,3,4,1810,39639,1,0,No View,3,Kent,55,1,11,98042,1230,580,1970,2014,1,4,2.5,0,3
399500,2,3,2420,12676,2,0,No View,3,North Bend,114,1,39,98045,2420,0,1911,1986,2,3,1.75,0,3
478000,1_or_fewer,3,1280,2580,1.5,0,No View,3,Seattle,115,1,11,98115,1280,0,1910,2014,1.5,3,1,0,3
515000,1_or_fewer,2,1680,6500,1,0,No View,4,Seattle,84,1,27,98136,1140,540,1941,1998,1,2,1,0,4
550000,3,3,2510,5400,2,0,No View,3,Renton,33,0,0,98056,2510,0,1992,0,2,3,2.5,0,3
149000,1_or_fewer,3,1700,8645,1,0,No View,3,Seattle,70,1,20,98146,1700,0,1955,2005,1,3,1,0,3
526000,2,3,1680,3420,1,0,No View,3,Seattle,33,0,0,98115,960,720,1992,0,1,3,1.75,0,3
527550,1_or_fewer,1,820,59677,1,0,No View,3,Snoqualmie,26,0,0,98065,820,0,1999,0,1,1,0.75,0,3
1050000,4,3,4380,42769,2,0,No View,5,Redmond,42,0,0,98052,4380,0,1983,0,2,3,4,0,5
625000,3,3,2600,10092,1,0,No View,3,Sammamish,41,0,0,98074,2600,0,1984,0,1,3,2.5,0,3
950000,4,5,3400,7452,2,0,No View,3,Bellevue,26,0,0,98007,3400,0,1999,0,2,5,3.25,0,3
377691,2,5,2120,8399,1,0,No View,4,Shoreline,83,1,43,98133,1320,800,1942,1982,1,5,1.75,0,4
648475,3,4,2250,5700,1,0,No View,3,Seattle,74,1,31,98109,1200,1050,1951,1994,1,4,2.75,0,3
383000,1_or_fewer,3,1800,5612,1,0,No View,4,Seattle,83,1,43,98126,1200,600,1942,1982,1,3,1,0,4
535000,3,3,2210,7620,2,0,No View,3,Redmond,31,0,0,98052,2210,0,1994,0,2,3,2.5,0,3
449950,2,3,1560,4080,2,0,No View,3,Seattle,102,1,43,98115,1560,0,1923,1982,2,3,2,0,3
465425,3,4,2430,20720,1,0,No View,3,Woodinville,58,1,14,98072,2430,0,1967,2011,1,4,2.75,0,3
675000,3,4,2560,36601,2,0,No View,4,Sammamish,38,0,0,98075,2560,0,1987,0,2,4,2.5,0,4
599000,3,3,1960,2500,1.5,0,No View,5,Seattle,99,0,0,98103,1410,550,1926,0,1.5,3,2.75,0,5
416000,2,3,1110,9762,1,0,No View,4,Redmond,62,0,0,98052,1110,0,1963,0,1,3,1.5,0,4
595000,2,2,1030,4500,1,0,No View,3,Seattle,101,1,14,98109,830,200,1924,2011,1,2,1.5,0,3
200000,1_or_fewer,4,1350,11507,1,0,No View,3,Renton,59,1,62,98055,1350,0,1966,1963,1,4,1,0,3
402000,2,3,1540,1827,2,0,No View,3,Issaquah,20,0,0,98029,1540,0,2005,0,2,3,2,0,3
433000,2,4,1830,9600,1,0,No View,4,Bellevue,59,0,0,98006,1010,820,1966,0,1,4,1.75,0,4
275000,2,4,1930,15531,2,0,No View,3,Federal Way,46,1,11,98003,1930,0,1979,2014,2,4,1.5,0,3
410000,2,3,1650,9641,1.5,0,No View,3,Kirkland,42,1,16,98034,1650,0,1983,2009,1.5,3,2,0,3
554820,2,4,3510,12905,1,0,Some View,3,Burien,60,1,43,98166,2210,1300,1965,1982,1,4,2,2,3
1325000,3,4,3370,7920,1,0,Great View,3,Seattle,37,1,25,98117,1860,1510,1988,2000,1,4,3,3,3
735000,3,3,2390,9157,2,0,No View,3,Redmond,41,0,0,98052,2390,0,1984,0,2,3,2.5,0,3
607000,1_or_fewer,3,1230,8114,1,0,No View,4,Bellevue,74,1,26,98004,1230,0,1951,1999,1,3,1,0,4
549900,3,4,2830,213879,2,0,No View,4,Auburn,38,0,0,98092,2830,0,1987,0,2,4,3,0,4
258000,2,3,1620,7540,1,0,No View,3,Maple Valley,37,1,25,98038,1310,310,1988,2000,1,3,1.75,0,3
661254,4,4,2290,6250,1.5,0,No View,5,Seattle,85,0,0,98116,1690,600,1940,0,1.5,4,4,0,5
945000,2,4,2840,13367,1,0,No View,3,Clyde Hill,73,1,17,98004,1420,1420,1952,2008,1,4,2,0,3
799950,4,4,4220,196817,2,0,No View,3,Auburn,32,0,0,98092,4220,0,1993,0,2,4,3.5,0,3
132500,1_or_fewer,3,1080,10500,1,0,No View,3,Auburn,58,1,14,98001,1080,0,1967,2011,1,3,1,0,3
467100,2,3,1620,8645,1,0,No View,3,Redmond,52,1,12,98052,1190,430,1973,2013,1,3,1.75,0,3
1610000,4,4,4390,11600,2,0,Great View,3,Mercer Island,35,1,16,98040,3060,1330,1990,2009,2,4,3.5,3,3
641000,2,3,1620,3975,1,0,No View,5,Seattle,99,0,0,98117,940,680,1926,0,1,3,1.75,0,5
350000,1_or_fewer,3,1010,11244,1,0,No View,4,Shoreline,78,1,37,98155,1010,0,1947,1988,1,3,1,0,4
335000,3,4,1750,8476,1,0,No View,4,Renton,42,0,0,98058,1240,510,1983,0,1,4,2.5,0,4
900000,4,3,4080,217697,1.5,0,Great View,3,Auburn,25,0,0,98092,4080,0,2000,0,1.5,3,3.5,3,3
440000,3,4,2560,10400,1,0,No View,4,Issaquah,60,0,0,98027,1280,1280,1965,0,1,4,2.5,0,4
464600,2,3,1120,5500,1.5,0,No View,4,Seattle,100,1,57,98136,1120,0,1925,1968,1.5,3,1.75,0,4
1200000,4,4,4740,172497,2,0,No View,3,Redmond,22,0,0,98053,4740,0,2003,0,2,4,3.5,0,3
300000,1_or_fewer,2,1340,7788,1,0,Some View,3,Seattle,78,1,13,98178,1340,0,1947,2012,1,2,1,2,3
670500,2,4,1590,6750,1,0,No View,3,Seattle,74,1,31,98102,1590,0,1951,1994,1,4,2,0,3
552000,1_or_fewer,3,1430,5000,1,0,No View,4,Seattle,106,1,40,98115,1080,350,1919,1985,1,3,1,0,4
244000,1_or_fewer,4,1450,8960,1,0,No View,3,Seattle,82,1,23,98146,1450,0,1943,2002,1,4,1,0,3
788600,3,4,3500,7200,2,0,No View,3,Redmond,20,0,0,98053,3500,0,2005,0,2,4,2.75,0,3
445000,2,3,1630,8702,1,0,No View,3,Renton,38,1,25,98056,1630,0,1987,2000,1,3,2,0,3
530000,2,4,1814,5000,1,0,No View,4,Seattle,74,1,26,98115,944,870,1951,1999,1,4,1.75,0,4
90000,1_or_fewer,2,580,7500,1,0,No View,3,Seattle,82,1,23,98178,580,0,1943,2002,1,2,1,0,3
585000,2,3,1670,4572,1.5,0,No View,3,Seattle,94,0,0,98117,1670,0,1931,0,1.5,3,2,0,3
498000,2,2,1140,8282,1,0,No View,3,Kirkland,101,1,16,98033,1140,0,1924,2009,1,2,2,0,3
379000,1_or_fewer,2,800,6380,1,0,Some View,3,Seattle,85,1,29,98115,800,0,1940,1996,1,2,1,2,3
462000,2,3,1300,2580,1,0,No View,5,Seattle,106,1,91,98115,820,480,1919,1934,1,3,1.75,0,5
388000,3,4,2440,7155,2,0,No View,3,Renton,32,0,0,98058,2440,0,1993,0,2,4,2.5,0,3
255000,2,3,1490,8371,1.5,0,No View,3,Kent,41,0,0,98031,1490,0,1984,0,1.5,3,2,0,3
665000,3,3,1800,9550,1,0,No View,4,Bellevue,59,0,0,98006,1320,480,1966,0,1,3,2.75,0,4
550000,2,3,1830,9152,1,0,No View,5,Bellevue,66,0,0,98006,1830,0,1959,0,1,3,2,0,5
606000,1_or_fewer,3,1500,3920,1,0,No View,3,Seattle,78,1,13,98107,1000,500,1947,2012,1,3,1,0,3
334000,3,4,2210,6080,1,0,Some View,4,Seattle,60,0,0,98178,1410,800,1965,0,1,4,2.5,2,4
360000,2,3,1270,1323,3,0,No View,3,Seattle,19,0,0,98103,1270,0,2006,0,3,3,2,0,3
235000,1_or_fewer,2,1140,1730,1.5,0,No View,3,Seattle,18,0,0,98126,1010,130,2007,0,1.5,2,1,0,3
580000,3,3,1620,1173,3,0,Great View,3,Seattle,17,0,0,98103,1470,150,2008,0,3,3,2.5,4,3
355000,2,3,1220,1186,3,0,No View,3,Seattle,18,0,0,98103,1220,0,2007,0,3,3,2,0,3
375000,3,2,750,1430,2,0,No View,3,Seattle,19,0,0,98122,750,0,2006,0,2,2,2.5,0,3
372000,2,4,1960,9300,1,0,No View,5,North Bend,46,0,0,98045,1340,620,1979,0,1,4,1.75,0,5
479000,1_or_fewer,3,1370,3000,1.5,0,No View,3,Seattle,101,1,14,98103,1370,0,1924,2011,1.5,3,1,0,3
2000000,4,5,4580,4443,3,1,Great View,3,Sammamish,21,1,22,98075,4580,0,2004,2003,3,5,4,4,3
1680000,5+,4,5584,68257,2,0,No View,3,Carnation,27,1,19,98014,5584,0,1998,2006,2,4,4.25,0,3
501000,1_or_fewer,2,1010,4320,1,0,No View,5,Seattle,101,1,69,98115,1010,0,1924,1956,1,2,1,0,5
245000,2,3,1260,6908,1,0,No View,3,Maple Valley,31,0,0,98038,1260,0,1994,0,1,3,1.75,0,3
496700,3,3,1740,5782,2,0,No View,4,Issaquah,36,0,0,98029,1740,0,1989,0,2,3,2.5,0,4
347000,2,4,2670,10026,2,0,No View,3,Auburn,29,0,0,98092,2670,0,1996,0,2,4,1.5,0,3
199000,1_or_fewer,2,720,7200,1,0,No View,5,Renton,82,0,0,98058,720,0,1943,0,1,2,1,0,5
440500,3,3,2460,4399,2,0,No View,3,Snoqualmie,18,0,0,98065,2460,0,2007,0,2,3,2.5,0,3
820000,3,4,3670,7000,2,0,No View,3,Sammamish,20,0,0,98075,3670,0,2005,0,2,4,2.5,0,3
325000,4,4,2630,3435,1.5,0,Great View,3,SeaTac,41,0,0,98188,1640,990,1984,0,1.5,4,3.5,3,3
195000,2,3,1570,8459,1,0,No View,3,Enumclaw,34,0,0,98022,1570,0,1991,0,1,3,1.75,0,3
675000,3,3,2980,28000,1,0,No View,3,Redmond,44,1,12,98052,1820,1160,1981,2013,1,3,3,0,3
295000,3,3,1560,4200,2,0,No View,3,Maple Valley,22,0,0,98038,1560,0,2003,0,2,3,2.5,0,3
355300,3,3,1620,7410,1,0,No View,5,Shoreline,70,0,0,98133,1620,0,1955,0,1,3,2.5,0,5
276000,1_or_fewer,3,1140,5000,1,0,No View,3,Seattle,65,1,13,98106,1140,0,1960,2012,1,3,1,0,3
460000,2,2,2730,19877,1,0,No View,4,Duvall,49,1,33,98019,1570,1160,1976,1992,1,2,1.5,0,4
880000,2,3,2130,35169,1,0,No View,4,Woodinville,36,0,0,98072,2130,0,1989,0,1,3,2,0,4
370000,3,3,1780,4050,2,0,No View,3,Shoreline,24,0,0,98155,1780,0,2001,0,2,3,2.5,0,3
346000,3,4,2100,3916,2,0,No View,3,Renton,16,0,0,98058,2100,0,2009,0,2,4,2.5,0,3
172500,1_or_fewer,3,1140,8800,1,0,No View,3,Auburn,53,1,23,98001,1140,0,1972,2002,1,3,1,0,3
379950,2,3,1690,9144,1,0,No View,4,Kenmore,69,0,0,98028,1140,550,1956,0,1,3,1.5,0,4
468000,1_or_fewer,2,1160,6000,1,0,No View,4,Seattle,83,1,43,98115,860,300,1942,1982,1,2,1,0,4
477000,3,4,1720,6270,2,0,No View,3,Seattle,47,0,0,98118,1720,0,1978,0,2,4,2.75,0,3
529000,1_or_fewer,3,1210,3328,1.5,0,No View,4,Seattle,101,0,0,98107,1210,0,1924,0,1.5,3,1,0,4
312000,2,3,1255,1374,3,0,No View,3,Seattle,21,1,22,98125,1255,0,2004,2003,3,3,1.5,0,3
326100,1_or_fewer,2,880,7683,1,0,No View,3,Seattle,83,1,26,98177,880,0,1942,1999,1,2,1,0,3
360000,1_or_fewer,3,1050,9206,1.5,0,No View,3,Seattle,71,1,20,98125,1050,0,1954,2005,1.5,3,1,0,3
438000,2,3,1650,12940,1,0,No View,4,Kenmore,64,1,24,98028,1650,0,1961,2001,1,3,1.75,0,4
360000,1_or_fewer,3,1570,9467,1,0,No View,3,Shoreline,71,1,20,98177,1570,0,1954,2005,1,3,1,0,3
1050000,3,4,2920,7200,1,0,Great View,3,Seattle,104,1,19,98144,1470,1450,1921,2006,1,4,2.5,3,3
688000,3,4,3000,4000,1.5,0,Great View,3,Seattle,112,1,11,98144,1970,1030,1913,2014,1.5,4,3,3,3
585000,2,3,1850,7735,1,0,No View,4,Issaquah,42,0,0,98027,1850,0,1983,0,1,3,1.75,0,4
265000,3,3,1440,7741,1,0,No View,4,Kent,42,0,0,98031,1000,440,1983,0,1,3,2.5,0,4
375000,2,3,1440,8775,1,0,No View,3,Kirkland,52,1,12,98034,1440,0,1973,2013,1,3,1.75,0,3
326500,1_or_fewer,3,1810,12375,2,0,No View,3,Woodinville,55,1,11,98072,1810,0,1970,2014,2,3,1,0,3
160000,1_or_fewer,2,1180,9350,1,0,No View,3,Seattle,107,0,0,98178,1180,0,1918,0,1,2,1,0,3
1570000,4,4,3070,5850,2,0,No View,5,Seattle,98,0,0,98112,2400,670,1927,0,2,4,3.75,0,5
735000,3,5,3390,5211,2,0,No View,3,Sammamish,21,1,22,98075,3390,0,2004,2003,2,5,2.75,0,3
400000,1_or_fewer,2,1470,6120,1,0,No View,3,Seattle,85,0,0,98115,1470,0,1940,0,1,2,1,0,2
800000,3,4,2680,7200,1,0,No View,3,Kirkland,73,1,12,98033,1380,1300,1952,2013,1,4,2.5,0,3
949880,3,4,2290,10687,2,0,No View,3,Bellevue,47,0,0,98004,2290,0,1978,0,2,4,2.25,0,3
405000,2,3,1980,8100,1,0,No View,4,Shoreline,76,1,40,98133,1310,670,1949,1985,1,3,1.75,0,4
399000,3,4,2870,9292,2,0,No View,3,Renton,46,1,11,98058,2540,330,1979,2014,2,4,2.5,0,3
730001,2,3,1840,4750,1,0,No View,5,Seattle,74,0,0,98117,1010,830,1951,0,1,3,2,0,5
1795000,4,4,4060,13000,2,0,Great View,3,Mercer Island,25,0,0,98040,4060,0,2000,0,2,4,3.25,3,3
260000,2,3,1630,8018,1,0,No View,3,Pacific,22,0,0,98047,1630,0,2003,0,1,3,2,0,3
751750,2,2,1880,5400,1.5,0,No View,3,Seattle,123,0,0,98112,1880,0,1902,0,1.5,2,2,0,3
325000,2,3,1780,13095,1,0,No View,4,Kent,42,0,0,98042,1780,0,1983,0,1,3,1.75,0,4
344950,2,4,2330,6250,1,0,No View,4,Kent,84,1,27,98030,1400,930,1941,1998,1,4,2,0,4
457500,2,3,1840,4030,1,0,No View,5,Seattle,100,0,0,98108,1050,790,1925,0,1,3,1.75,0,5
389000,2,5,2330,10750,1,0,No View,4,Kenmore,63,0,0,98028,1190,1140,1962,0,1,5,2,0,4
515000,3,4,3200,6473,2,0,No View,3,Renton,20,0,0,98059,3200,0,2005,0,2,4,2.5,0,3
732000,3,3,2330,1987,2,0,Great View,3,Seattle,21,1,22,98107,1410,920,2004,2003,2,3,2.5,4,3
415000,3,3,1950,8868,1,0,No View,3,Shoreline,61,1,25,98155,1350,600,1964,2000,1,3,2.25,0,3
1655000,4,4,3080,4815,2,0,Great View,3,Seattle,88,1,16,98199,2300,780,1937,2009,2,4,3.5,3,3
535000,1_or_fewer,2,1040,5527,1,0,No View,3,Seattle,74,1,31,98115,1040,0,1951,1994,1,2,1,0,3
540000,5+,4,1960,3565,2,0,No View,3,Seattle,85,1,22,98116,1960,0,1940,2003,2,4,4.25,0,3
525000,3,5,2750,3800,1.5,0,No View,5,Seattle,99,0,0,98115,1750,1000,1926,0,1.5,5,3,0,5
570000,2,3,1930,36210,1,0,No View,3,Woodinville,48,1,21,98072,1930,0,1977,2004,1,3,1.75,0,3
569950,5+,5,4850,40902,2,0,No View,3,Federal Way,24,0,0,98023,4850,0,2001,0,2,5,4.5,0,3
283200,3,4,1982,6406,2,0,No View,3,Kent,21,1,22,98030,1982,0,2004,2003,2,4,2.5,0,3
1100000,3,3,2640,4050,1.5,0,No View,5,Seattle,99,0,0,98112,1750,890,1926,0,1.5,3,2.75,0,5
830000,3,4,1850,50662,1,0,No View,3,Redmond,47,0,0,98052,1430,420,1978,0,1,4,2.5,0,3
495000,3,4,1940,9144,1,0,No View,4,Bellevue,69,0,0,98007,1430,510,1956,0,1,4,2.25,0,4
292050,3,5,2840,7199,1,0,No View,3,Tukwila,22,0,0,98178,1710,1130,2003,0,1,5,3,0,3
415000,2,5,1900,10226,1,0,No View,3,Kirkland,64,1,21,98034,1130,770,1961,2004,1,5,1.5,0,3
295832,1_or_fewer,5,1410,6400,1,0,No View,5,Des Moines,70,0,0,98198,960,450,1955,0,1,5,1,0,5
450000,3,4,2520,8515,2,0,No View,3,Duvall,26,0,0,98019,2520,0,1999,0,2,4,2.5,0,3
1381000,4,4,3160,9525,3,0,No View,3,Mercer Island,28,0,0,98040,3160,0,1997,0,2.5,4,3.75,0,3
857000,3,4,3720,29043,2,0,No View,3,Kirkland,34,0,0,98033,3720,0,1991,0,2,4,3,0,3
499950,4,3,1820,1501,2,0,No View,3,Seattle,11,0,0,98144,1430,390,2014,0,2,3,3.5,0,3
465000,2,3,1560,8640,1,0,No View,5,Kirkland,58,0,0,98034,1560,0,1967,0,1,3,2,0,5
329000,1_or_fewer,3,1600,5952,1,0,No View,4,Seattle,61,0,0,98106,1150,450,1964,0,1,3,1,0,4
